"PAG_NAME","ITM_NAME","CDL_NAME","CODE","DECODE","LAST_UPDATE"
"NQCOMMS","NQCOG04","NONCNNT","2","a lot","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG04","NONCNNT","3","somewhat","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG04","NONCNNT","4","a little","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG04","NONCNNT","5","none","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG08","NONCNNT","1","cannot do","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG08","NONCNNT","2","a lot","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG08","NONCNNT","3","somewhat","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG08","NONCNNT","4","a little","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG08","NONCNNT","5","none","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG10","NONCNNT","1","cannot do","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG10","NONCNNT","2","a lot","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG10","NONCNNT","3","somewhat","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG10","NONCNNT","4","a little","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG10","NONCNNT","5","none","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG11","NONCNNT","1","cannot do","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG11","NONCNNT","2","a lot","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG11","NONCNNT","3","somewhat","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG11","NONCNNT","4","a little","2018-05-06 00:30:24.0"
"NQCOMMS","NQCOG11","NONCNNT","5","none","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB25","NODFFNO","1","unable to do","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB25","NODFFNO","2","with much difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB25","NODFFNO","3","with some difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB25","NODFFNO","4","with a little difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB25","NODFFNO","5","without any difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB26","NODFFNO","1","unable to do","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB26","NODFFNO","2","with much difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB26","NODFFNO","3","with some difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB26","NODFFNO","4","with a little difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB26","NODFFNO","5","without any difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB28","NODFFNO","1","unable to do","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB28","NODFFNO","2","with much difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB28","NODFFNO","3","with some difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB28","NODFFNO","4","with a little difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB28","NODFFNO","5","without any difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB30","NODFFNO","1","unable to do","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB30","NODFFNO","2","with much difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB30","NODFFNO","3","with some difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB30","NODFFNO","4","with a little difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB30","NODFFNO","5","without any difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB31","NODFFNO","1","unable to do","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB31","NODFFNO","2","with much difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB31","NODFFNO","3","with some difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB31","NODFFNO","4","with a little difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB31","NODFFNO","5","without any difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB32","NODFFNO","1","unable to do","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB32","NODFFNO","2","with much difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB32","NODFFNO","3","with some difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB32","NODFFNO","4","with a little difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB32","NODFFNO","5","without any difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB33","NODFFNO","1","unable to do","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB33","NODFFNO","2","with much difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB33","NODFFNO","3","with some difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB33","NODFFNO","4","with a little difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB33","NODFFNO","5","without any difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB37","NODFFNO","1","unable to do","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB37","NODFFNO","2","with much difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB37","NODFFNO","3","with some difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB37","NODFFNO","4","with a little difficulty","2018-05-06 00:30:24.0"
"NQOLLEFS","NQMOB37","NODFFNO","5","without any difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX20","NODFFNO","1","unable to do","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX20","NODFFNO","2","with much difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX20","NODFFNO","3","with some difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX20","NODFFNO","4","with a little difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX20","NODFFNO","5","without any difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX28","NODFFNO","1","unable to do","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX28","NODFFNO","2","with much difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX28","NODFFNO","3","with some difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX28","NODFFNO","4","with a little difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX28","NODFFNO","5","without any difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX29","NODFFNO","1","unable to do","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX29","NODFFNO","2","with much difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX29","NODFFNO","3","with some difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX29","NODFFNO","4","with a little difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX29","NODFFNO","5","without any difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX30","NODFFNO","1","unable to do","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX30","NODFFNO","2","with much difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX30","NODFFNO","3","with some difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX30","NODFFNO","4","with a little difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX30","NODFFNO","5","without any difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX33","NODFFNO","1","unable to do","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX33","NODFFNO","2","with much difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX33","NODFFNO","3","with some difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX33","NODFFNO","4","with a little difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX33","NODFFNO","5","without any difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX36","NODFFNO","1","unable to do","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX36","NODFFNO","2","with much difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX36","NODFFNO","3","with some difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX36","NODFFNO","4","with a little difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX36","NODFFNO","5","without any difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX37","NODFFNO","1","unable to do","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX37","NODFFNO","2","with much difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX37","NODFFNO","3","with some difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX37","NODFFNO","4","with a little difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX37","NODFFNO","5","without any difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX44","NODFFNO","1","unable to do","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX44","NODFFNO","2","with much difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX44","NODFFNO","3","with some difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX44","NODFFNO","4","with a little difficulty","2018-05-06 00:30:24.0"
"NQOLUEFS","NQUEX44","NODFFNO","5","without any difficulty","2018-05-06 00:30:24.0"
"PQUEST","ARMLGSHK","YNUNCRT2","0","No","2018-05-06 00:30:24.0"
"PQUEST","ARMLGSHK","YNUNCRT2","1","Yes","2018-05-06 00:30:24.0"
"PQUEST","ARMLGSHK","YNUNCRT2","2","Uncertain","2018-05-06 00:30:24.0"
"PQUEST","CMPLBY2","CMPLBY2","1","Subject","2018-05-06 00:30:24.0"
"PQUEST","CMPLBY2","CMPLBY2","2","Caregiver","2018-05-06 00:30:24.0"
"PQUEST","FTSTUCK","YNUNCRT2","0","No","2018-05-06 00:30:24.0"
"PQUEST","FTSTUCK","YNUNCRT2","1","Yes","2018-05-06 00:30:24.0"
"PQUEST","FTSTUCK","YNUNCRT2","2","Uncertain","2018-05-06 00:30:24.0"
"PQUEST","LSSXPRSS","YNUNCRT2","0","No","2018-05-06 00:30:24.0"
"PQUEST","LSSXPRSS","YNUNCRT2","1","Yes","2018-05-06 00:30:24.0"
"PQUEST","LSSXPRSS","YNUNCRT2","2","Uncertain","2018-05-06 00:30:24.0"
"PQUEST","MVSLOW","YNUNCRT2","0","No","2018-05-06 00:30:24.0"
"PQUEST","MVSLOW","YNUNCRT2","1","Yes","2018-05-06 00:30:24.0"
"PQUEST","MVSLOW","YNUNCRT2","2","Uncertain","2018-05-06 00:30:24.0"
"PQUEST","POORBAL","YNUNCRT2","0","No","2018-05-06 00:30:24.0"
"PQUEST","POORBAL","YNUNCRT2","1","Yes","2018-05-06 00:30:24.0"
"PQUEST","POORBAL","YNUNCRT2","2","Uncertain","2018-05-06 00:30:24.0"
"PQUEST","SHUFFLE","YNUNCRT2","0","No","2018-05-06 00:30:24.0"
"PQUEST","SHUFFLE","YNUNCRT2","1","Yes","2018-05-06 00:30:24.0"
"PQUEST","SHUFFLE","YNUNCRT2","2","Uncertain","2018-05-06 00:30:24.0"
"PQUEST","TOLDPD","YNUNCRT2","0","No","2018-05-06 00:30:24.0"
"PQUEST","TOLDPD","YNUNCRT2","1","Yes","2018-05-06 00:30:24.0"
"PQUEST","TOLDPD","YNUNCRT2","2","Uncertain","2018-05-06 00:30:24.0"
"PQUEST","TRBBUTTN","YNUNCRT2","0","No","2018-05-06 00:30:24.0"
"PQUEST","TRBBUTTN","YNUNCRT2","1","Yes","2018-05-06 00:30:24.0"
"PQUEST","TRBBUTTN","YNUNCRT2","2","Uncertain","2018-05-06 00:30:24.0"
"PQUEST","TRBUPCHR","YNUNCRT2","0","No","2018-05-06 00:30:24.0"
"PQUEST","TRBUPCHR","YNUNCRT2","1","Yes","2018-05-06 00:30:24.0"
"PQUEST","TRBUPCHR","YNUNCRT2","2","Uncertain","2018-05-06 00:30:24.0"
"PQUEST","VOICSFTR","YNUNCRT2","0","No","2018-05-06 00:30:24.0"
"PQUEST","VOICSFTR","YNUNCRT2","1","Yes","2018-05-06 00:30:24.0"
"PQUEST","VOICSFTR","YNUNCRT2","2","Uncertain","2018-05-06 00:30:24.0"
"PQUEST","WRTSMLR","YNUNCRT2","0","No","2018-05-06 00:30:24.0"
"PQUEST","WRTSMLR","YNUNCRT2","1","Yes","2018-05-06 00:30:24.0"
"PQUEST","WRTSMLR","YNUNCRT2","2","Uncertain","2018-05-06 00:30:24.0"
"SCREEN","REFERRAL","REFERRAL","48","Social Media","2018-05-06 00:30:25.0"
"SCREEN","REFERRAL","REFERRAL","67","23andMe","2018-05-06 00:30:25.0"
"SCREEN","REFERRAL","REFERRAL","68","Widespread Recruitment Initiative (WRI)","2018-05-06 00:30:25.0"
"SCREEN","REFERRAL","REFERRAL","69","Genetic Coordination Core (GCC)","2018-05-06 00:30:25.0"
"TEL","ALIVE","YN","0","No","2018-05-06 00:30:25.0"
"TEL","ALIVE","YN","1","Yes","2018-05-06 00:30:25.0"
"TEL","DEATHEST","DATEEST2","1","Actual","2018-05-06 00:30:25.0"
"TEL","DEATHEST","DATEEST2","2","Day Est.","2018-05-06 00:30:25.0"
"TEL","DEATHEST","DATEEST2","3","Month/Day Est.","2018-05-06 00:30:25.0"
"TEL","DEATHEST","DATEEST2","4","Month Est.","2018-05-06 00:30:25.0"
"TEL","NCNTCTYN","YN","0","No","2018-05-06 00:30:25.0"
"TEL","NCNTCTYN","YN","1","Yes","2018-05-06 00:30:25.0"
"TMT","TMTACMPL","YN","0","No","2018-05-06 00:30:25.0"
"TMT","TMTACMPL","YN","1","Yes","2018-05-06 00:30:25.0"
"TMT","TMTBCMPL","YN","0","No","2018-05-06 00:30:25.0"
"TMT","TMTBCMPL","YN","1","Yes","2018-05-06 00:30:25.0"
"DONATPLN","DONATPLN","YN","0","No","2018-05-27 00:30:26.0"
"DONATPLN","DONATPLN","YN","1","Yes","2018-05-27 00:30:26.0"
"PQUEST","CMPLBY2","CMPLBY2","3","Both","2018-07-01 00:30:30.0"
"ind_upsit","SCENT_31_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_31_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_32_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_32_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_33_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_33_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_34_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_34_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_35_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_35_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_36_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_36_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_37_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_37_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_38_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_38_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_39_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_39_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_40_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_40_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_21_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_21_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_22_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_22_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_23_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_23_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_24_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_24_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_25_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_25_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_26_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_26_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_27_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_27_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_28_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_28_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_29_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_29_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_30_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_30_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_11_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_11_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_12_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_12_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_13_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_13_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_14_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_14_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_15_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_15_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_16_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_16_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_17_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_17_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_18_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_18_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_19_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_19_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_20_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_20_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_01_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_01_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_02_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_02_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_03_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_03_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_04_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_04_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_05_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_05_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_06_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_06_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_07_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_07_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_08_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_08_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_09_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_09_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_10_CORRECT","CORRECT","1","Correct","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_10_CORRECT","CORRECT","0","Incorrect","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_31_RESPONSE","SCNT31","4","PAINT THINNER","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_31_RESPONSE","SCNT31","3","rose","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_31_RESPONSE","SCNT31","2","peanut","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_31_RESPONSE","SCNT31","1","watermelon","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_32_RESPONSE","SCNT32","4","strawberry","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_32_RESPONSE","SCNT32","3","GRASS","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_32_RESPONSE","SCNT32","2","gingerbread","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_32_RESPONSE","SCNT32","1","mint","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_33_RESPONSE","SCNT33","4","peach","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_33_RESPONSE","SCNT33","3","SMOKE","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_33_RESPONSE","SCNT33","2","grass","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_33_RESPONSE","SCNT33","1","dill pickle","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_34_RESPONSE","SCNT34","4","orange","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_34_RESPONSE","SCNT34","3","lilac","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_34_RESPONSE","SCNT34","2","smoke","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_34_RESPONSE","SCNT34","1","PINE","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_35_RESPONSE","SCNT35","4","GRAPE","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_35_RESPONSE","SCNT35","3","clove","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_35_RESPONSE","SCNT35","2","turpentine","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_35_RESPONSE","SCNT35","1","pizza","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_36_RESPONSE","SCNT36","4","LEMON","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_36_RESPONSE","SCNT36","3","rose","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_36_RESPONSE","SCNT36","2","pumpkin pie","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_36_RESPONSE","SCNT36","1","motor oil","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_37_RESPONSE","SCNT37","4","peanut","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_37_RESPONSE","SCNT37","3","licorice","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_37_RESPONSE","SCNT37","2","black pepper","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_37_RESPONSE","SCNT37","1","SOAP","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_38_RESPONSE","SCNT38","4","NATURAL GAS","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_38_RESPONSE","SCNT38","3","cola","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_38_RESPONSE","SCNT38","2","musk","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_38_RESPONSE","SCNT38","1","orange","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_39_RESPONSE","SCNT39","4","bubble gum","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_39_RESPONSE","SCNT39","3","mint","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_39_RESPONSE","SCNT39","2","ROSE","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_39_RESPONSE","SCNT39","1","lime","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_40_RESPONSE","SCNT40","4","root beer","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_40_RESPONSE","SCNT40","3","apple","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_40_RESPONSE","SCNT40","2","lemon","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_40_RESPONSE","SCNT40","1","PEANUT","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_21_RESPONSE","SCNT21","4","whiskey","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_21_RESPONSE","SCNT21","3","coconut","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_21_RESPONSE","SCNT21","2","chili","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_21_RESPONSE","SCNT21","1","LILAC","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_22_RESPONSE","SCNT22","4","chili","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_22_RESPONSE","SCNT22","3","skunk","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_22_RESPONSE","SCNT22","2","soap","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_22_RESPONSE","SCNT22","1","TURPENTINE","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_23_RESPONSE","SCNT23","4","pizza","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_23_RESPONSE","SCNT23","3","leather","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_23_RESPONSE","SCNT23","2","PEACH","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_23_RESPONSE","SCNT23","1","chocolate","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_24_RESPONSE","SCNT24","4","smoke","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_24_RESPONSE","SCNT24","3","banana,","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_24_RESPONSE","SCNT24","2","watermelon","2018-02-20 12:14:23.0"
