"MOD_NAME","ITM_NAME","SEQ_NO","DSCR","ITM_TYPE","FLD_LEN","DECML","MIN_LEN","MAX_LEN","CODELIST","update_stamp"
"MUTSTAT","SBJIDLST","9","How was subject identified","CHAR","1","","","","SBJIDLST","2017-06-12 07:11:46.0"
"MUTSTAT","SBJIDWRI","10","Was subject identified through WRI","CHAR","1","","","","YN","2017-06-12 07:11:46.0"
"MUTSTAT","SBJPRTST","11","What is subjects participation status","CHAR","1","","","","SBJPRTST","2017-06-12 07:11:46.0"
"MUTSTAT","COMM","12","Comments","CHAR","240","","","","","2017-06-12 07:11:46.0"
"MUTSTAT","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:46.0"
"MUTSTAT","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:46.0"
"MUTSTAT","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:46.0"
"MUTSTAT","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:46.0"
"MUTTEST","","0","Genetic Mutation Testing Form","","","","","","","2017-06-12 07:11:46.0"
"MUTTEST","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:46.0"
"MUTTEST","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:46.0"
"MUTTEST","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:46.0"
"MUTTEST","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:46.0"
"MUTTEST","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:46.0"
"MUTTEST","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:46.0"
"MUTTEST","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:46.0"
"MUTTEST","GMUSNCNS","8","Signed Consent for Genetic Test Review","CHAR","1","","","","CHECKBOX","2017-06-12 07:11:46.0"
"MUTTEST","GMUCNSDT","9","Informed consent date for gen test rev","DATE","","","","","","2017-06-12 07:11:46.0"
"MUTTEST","BIRTHDT","10","Date of Birth","DATE","","","","","","2017-06-12 07:11:46.0"
"MUTTEST","GENDER","11","Gender","CHAR","1","","","","GENDCHP","2017-06-12 07:11:46.0"
"MUTTEST","PDUNAFF","12","PD Status","CHAR","1","","","","PDUNAFF","2017-06-12 07:11:46.0"
"MUTTEST","PDDURYRS","13","Duration of PD (years)","NUMBER","2","0","","","","2017-06-12 07:11:46.0"
"MUTTEST","KNOWRSLT","14","Know or want to know results","CHAR","1","","","","YN","2017-06-12 07:11:46.0"
"MUTTEST","RL1DLRRK","15","Has 1st degree rel with  LRRK2 mutation","CHAR","1","","","","YN","2017-06-12 07:11:46.0"
"MUTTEST","RL1DGBA","16","Has 1st degree rel with  GBA mutation","CHAR","1","","","","YN","2017-06-12 07:11:46.0"
"MUTTEST","RL1DSNCA","17","Has 1st degree rel with SNCA mutation","CHAR","1","","","","YN","2017-06-12 07:11:46.0"
"MUTTEST","REL1DPRT","18","First degree relative participating","CHAR","1","","","","YN","2017-06-12 07:11:47.0"
"MUTTEST","PRVGNTST","19","Previous genetic testing with results","CHAR","1","","","","YN","2017-06-12 07:11:47.0"
"MUTTEST","TSTSITEA","20","Testing Site results received from","CHAR","1","","","","TSTSITEA","2017-06-12 07:11:47.0"
"MUTTEST","TSITACM","21","Other Test SIte received from","CHAR","100","","","","","2017-06-12 07:11:47.0"
"MUTTEST","RSLTXFR","22","Results transferred","CHAR","1","","","","YN","2017-06-12 07:11:47.0"
"MUTTEST","RSLTXFDT","23","Date results transferred","DATE","","","","","","2017-06-12 07:11:47.0"
"MUTTEST","BLDDRDT","24","Date of blood draw","DATE","","","","","","2017-06-12 07:11:47.0"
"MUTTEST","BLDVOLML","25","Volume of blood collected (milliliters)","NUMBER","3","0","","","","2017-06-12 07:11:47.0"
"MUTTEST","SMPLCOLL","26","Was sample collected","CHAR","1","","","","YN","2017-06-12 07:11:47.0"
"MUTTEST","SMPLTYPE","27","Type of sample collected","CHAR","1","","","","SMPLTYPE","2017-06-12 07:11:47.0"
"MUTTEST","SMPLCLDT","28","Date of sample collection","DATE","","","","","","2017-06-12 07:11:47.0"
"MUTTEST","SMPLVOL","29","Volume of sample collected","NUMBER","3","0","","","","2017-06-12 07:11:47.0"
"MUTTEST","TSTSITEB","30","Testing Site sample shipped to","CHAR","1","","","","TSTSITEB","2017-06-12 07:11:47.0"
"MUTTEST","TSITBCM","31","Other Test SIte shipped to","CHAR","100","","","","","2017-06-12 07:11:47.0"
"MUTTEST","COMM","32","Comments","CHAR","240","","","","","2017-06-12 07:11:47.0"
"MUTTEST","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:47.0"
"MUTTEST","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:47.0"
"MUTTEST","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:47.0"
"MUTTEST","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:47.0"
"NOTIFICATIONS","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:47.0"
"NOTIFICATIONS","CNO","2","Center Number","CHAR","8","","","","","2017-06-12 07:11:47.0"
"NOTIFICATIONS","PATNO","3","Patient Number","CHAR","8","","","","","2017-06-12 07:11:47.0"
"NOTIFICATIONS","CALLDT","4","Date CTCC Notified","DATE","","","","","","2017-06-12 07:11:47.0"
"NOTIFICATIONS","EVENTDT","5","Date of Event","DATE","","","","","","2017-06-12 07:11:47.0"
"NOTIFICATIONS","NOTIFCRF","6","Page","CHAR","50","","","","","2017-06-12 07:11:47.0"
"NOTIFICATIONS","NOTIFEVT","7","Event","CHAR","8","","","","","2017-06-12 07:11:47.0"
"NOTIFICATIONS","NOTIFPRI","8","Notification Code - Primary","CHAR","3","","","","","2017-06-12 07:11:47.0"
"NOTIFICATIONS","NOTIFSEC","9","Notification Code - Secondary","CHAR","8","","","","","2017-06-12 07:11:47.0"
"NOTIFICATIONS","CTCCSTAFF","10","CTCC Staff Code","CHAR","4","","","","","2017-06-12 07:11:47.0"
"NOTIFICATIONS","CALLERID","11","Caller Staff Code","CHAR","4","","","","","2017-06-12 07:11:47.0"
"NOTIFICATIONS","COMMENTS","12","Caller Staff Code","CHAR","2000","","","","","2017-06-12 07:11:47.0"
"NQCOGNS","","0","Cognition Function- Short Form","","","","","","","2018-05-13 00:49:37.0"
"NQCOGNS","REC_ID","1","Record ID","NUMBER","12","0","","","","2018-05-13 00:49:37.0"
"NQCOGNS","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2018-05-13 00:49:37.0"
"NQCOGNS","CNO","3","Center Number","CHAR","4","","","","","2018-05-13 00:49:37.0"
"NQCOGNS","PATNO","4","Patient Number","CHAR","8","","","","","2018-05-13 00:49:37.0"
"NQCOGNS","EVENT_ID","5","Event Name","CHAR","8","","","","","2018-05-13 00:49:37.0"
"NQCOGNS","PAG_NAME","6","Page Name","CHAR","8","","","","","2018-05-13 00:49:37.0"
"NQCOGNS","INFODT","7","Event Date","DATE","","","","","","2018-05-13 00:49:37.0"
"NQCOGNS","NQCOG22R","8","NQOL reading and following complex instr","NUMBER","1","0","","","NONCNNT","2018-05-13 00:49:37.0"
"NQCOGNS","NQCOG24R","9","NQOL planning/keeping appts not routine","NUMBER","1","0","","","NONCNNT","2018-05-13 00:49:37.0"
"NQCOGNS","NQCOG25R","10","NQOL managing time to do most activities","NUMBER","1","0","","","NONCNNT","2018-05-13 00:49:37.0"
"NQCOGNS","NQCOG40R","11","NQOL learning new tasks and instructions","NUMBER","1","0","","","NONCNNT","2018-05-13 00:49:37.0"
"NQCOGNS","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2018-05-13 00:49:37.0"
"NQCOGNS","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2018-05-13 00:49:37.0"
"NQCOGNS","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2018-05-13 00:49:37.0"
"NQCOGNS","SITE_APRV","104","Date site approved the data","DATE","","","","","","2018-05-13 00:49:37.0"
"NQCOMMS","","0","Communication- Short Form","","","","","","","2018-05-13 00:49:37.0"
"NQCOMMS","REC_ID","1","Record ID","NUMBER","12","0","","","","2018-05-13 00:49:37.0"
"NQCOMMS","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2018-05-13 00:49:37.0"
"NQCOMMS","CNO","3","Center Number","CHAR","4","","","","","2018-05-13 00:49:37.0"
"NQCOMMS","PATNO","4","Patient Number","CHAR","8","","","","","2018-05-13 00:49:37.0"
"NQCOMMS","EVENT_ID","5","Event Name","CHAR","8","","","","","2018-05-13 00:49:37.0"
"NQCOMMS","PAG_NAME","6","Page Name","CHAR","8","","","","","2018-05-13 00:49:37.0"
"NQCOMMS","INFODT","7","Event Date","DATE","","","","","","2018-05-13 00:49:37.0"
"NQCOMMS","NQCOG01","8","NQOL writing notes to yourself","NUMBER","1","0","","","NONCNNT","2018-05-13 00:49:37.0"
"NQCOMMS","NQCOG04","9","NQOL understanding family/friends- phone","NUMBER","1","0","","","NONCNNT","2018-05-13 00:49:37.0"
"NQCOMMS","NQCOG08","10","NQOL conversation with small group","NUMBER","1","0","","","NONCNNT","2018-05-13 00:49:37.0"
"NQCOMMS","NQCOG10","11","NQOL organizing what you want to say","NUMBER","1","0","","","NONCNNT","2018-05-13 00:49:37.0"
"NQCOMMS","NQCOG11","12","NQOL speaking clearly to use the phone","NUMBER","1","0","","","NONCNNT","2018-05-13 00:49:37.0"
"NQCOMMS","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2018-05-13 00:49:37.0"
"NQCOMMS","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2018-05-13 00:49:37.0"
"NQCOMMS","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2018-05-13 00:49:37.0"
"NQCOMMS","SITE_APRV","104","Date site approved the data","DATE","","","","","","2018-05-13 00:49:37.0"
"NQOLLEFS","","0","Lower Extremity Function (Mobility)","","","","","","","2018-05-13 00:49:37.0"
"NQOLLEFS","REC_ID","1","Record ID","NUMBER","12","0","","","","2018-05-13 00:49:37.0"
"NQOLLEFS","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2018-05-13 00:49:37.0"
"NQOLLEFS","CNO","3","Center Number","CHAR","4","","","","","2018-05-13 00:49:37.0"
"NQOLLEFS","PATNO","4","Patient Number","CHAR","8","","","","","2018-05-13 00:49:37.0"
"NQOLLEFS","EVENT_ID","5","Event Name","CHAR","8","","","","","2018-05-13 00:49:37.0"
"NQOLLEFS","PAG_NAME","6","Page Name","CHAR","8","","","","","2018-05-13 00:49:37.0"
"NQOLLEFS","INFODT","7","Event Date","DATE","","","","","","2018-05-13 00:49:37.0"
"NQOLLEFS","NQMOB37","8","NQOL able to get on and off toilet","NUMBER","1","0","","","NODFFNO","2018-05-13 00:49:37.0"
"NQOLLEFS","NQMOB30","9","NQOL able to step up and down curbs","NUMBER","1","0","","","NODFFNO","2018-05-13 00:49:37.0"
"NQOLLEFS","NQMOB26","10","NQOL able to get in and out of car","NUMBER","1","0","","","NODFFNO","2018-05-13 00:49:37.0"
"NQOLLEFS","NQMOB32","11","NQOL able to get out of bed into chair","NUMBER","1","0","","","NODFFNO","2018-05-13 00:49:37.0"
"NQOLLEFS","NQMOB25","12","NQOL able to push open a heavy door","NUMBER","1","0","","","NODFFNO","2018-05-13 00:49:37.0"
"NQOLLEFS","NQMOB33","13","NQOL able to run errands and shop","NUMBER","1","0","","","NODFFNO","2018-05-13 00:49:37.0"
"NQOLLEFS","NQMOB31","14","NQOL able to get off floor without help","NUMBER","1","0","","","NODFFNO","2018-05-13 00:49:37.0"
"NQOLLEFS","NQMOB28","15","NQOL able to go for walk at least 15 min","NUMBER","1","0","","","NODFFNO","2018-05-13 00:49:37.0"
"NQOLLEFS","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2018-05-13 00:49:37.0"
"NQOLLEFS","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2018-05-13 00:49:37.0"
"NQOLLEFS","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2018-05-13 00:49:37.0"
"NQOLLEFS","SITE_APRV","104","Date site approved the data","DATE","","","","","","2018-05-13 00:49:37.0"
"NQOLUEFS","","0","Upper Extremity Function- Short Form","","","","","","","2018-05-13 00:49:37.0"
"NQOLUEFS","REC_ID","1","Record ID","NUMBER","12","0","","","","2018-05-13 00:49:37.0"
"NQOLUEFS","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2018-05-13 00:49:37.0"
"NQOLUEFS","CNO","3","Center Number","CHAR","4","","","","","2018-05-13 00:49:37.0"
"NQOLUEFS","PATNO","4","Patient Number","CHAR","8","","","","","2018-05-13 00:49:37.0"
"NQOLUEFS","EVENT_ID","5","Event Name","CHAR","8","","","","","2018-05-13 00:49:37.0"
"NQOLUEFS","PAG_NAME","6","Page Name","CHAR","8","","","","","2018-05-13 00:49:37.0"
"NQOLUEFS","INFODT","7","Event Date","DATE","","","","","","2018-05-13 00:49:37.0"
"NQOLUEFS","NQUEX29","8","NQOL able to turn key in lock","NUMBER","1","0","","","NODFFNO","2018-05-13 00:49:37.0"
"NQOLUEFS","NQUEX20","9","NQOL able to brush your teeth","NUMBER","1","0","","","NODFFNO","2018-05-13 00:49:37.0"
"NQOLUEFS","NQUEX44","10","NQOL make call using touch tone key pad","NUMBER","1","0","","","NODFFNO","2018-05-13 00:49:37.0"
"NQOLUEFS","NQUEX36","11","NQOL able to pick up coins from table","NUMBER","1","0","","","NODFFNO","2018-05-13 00:49:37.0"
"NQOLUEFS","NQUEX30","12","NQOL able to write with pen or pencil","NUMBER","1","0","","","NODFFNO","2018-05-13 00:49:37.0"
"NQOLUEFS","NQUEX28","13","NQOL able to open and close a zipper","NUMBER","1","0","","","NODFFNO","2018-05-13 00:49:37.0"
"NQOLUEFS","NQUEX33","14","NQOL able to wash and dry your body","NUMBER","1","0","","","NODFFNO","2018-05-13 00:49:37.0"
"NQOLUEFS","NQUEX37","15","NQOL able to shampoo your hair","NUMBER","1","0","","","NODFFNO","2018-05-13 00:49:37.0"
"NQOLUEFS","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2018-05-13 00:49:37.0"
"NQOLUEFS","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2018-05-13 00:49:37.0"
"NQOLUEFS","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2018-05-13 00:49:37.0"
"NQOLUEFS","SITE_APRV","104","Date site approved the data","DATE","","","","","","2018-05-13 00:49:37.0"
"NUPDRS1","","0","nUPDRS Part I","","","","","","","2017-06-12 07:11:47.0"
"NUPDRS1","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:47.0"
"NUPDRS1","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:47.0"
"NUPDRS1","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:47.0"
"NUPDRS1","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:47.0"
"NUPDRS1","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"NUPDRS1","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"NUPDRS1","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:47.0"
"NUPDRS1","NUPSOURC","8","Primary Source of Information","CHAR","1","","","","NUPDRSRC","2017-06-12 07:11:47.0"
"NUPDRS1","NP1COG","9","COGNITIVE IMPAIRMENT","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS1","NP1HALL","10","HALLUCINATIONS AND PSYCHOSIS","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS1","NP1DPRS","11","DEPRESSED MOODS","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS1","NP1ANXS","12","ANXIOUS MOOD","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS1","NP1APAT","13","APATHY","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS1","NP1DDS","14","FEATURES-DOPAMINE DYSREGULATION SYNDROME","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS1","STAFFCD","15","Examiner","CHAR","4","","","","","2017-06-12 07:11:47.0"
"NUPDRS1","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:47.0"
"NUPDRS1","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:47.0"
"NUPDRS1","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:47.0"
"NUPDRS1","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:47.0"
"NUPDRS1P","","0","nUPDRS Part I:  Patient Questionnaire","","","","","","","2017-06-12 07:11:47.0"
"NUPDRS1P","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:47.0"
"NUPDRS1P","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:47.0"
"NUPDRS1P","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:47.0"
"NUPDRS1P","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:47.0"
"NUPDRS1P","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"NUPDRS1P","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"NUPDRS1P","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:47.0"
"NUPDRS1P","NUPSOURC","9","Primary Source of Information","CHAR","1","","","","NUPDRSRC","2017-06-12 07:11:47.0"
"NUPDRS1P","NP1SLPN","10","SLEEP PROBLEMS (NIGHT)","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS1P","NP1SLPD","11","DAYTIME SLEEPINESS","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS1P","NP1PAIN","12","PAIN AND OTHER SENSATIONS","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS1P","NP1URIN","13","URINARY PROBLEMS","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS1P","NP1CNST","14","CONSTIPATION PROBLEMS","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS1P","NP1LTHD","15","LIGHTHEADEDNESS ON STANDING","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS1P","NP1FATG","16","FATIGUE","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS1P","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:47.0"
"NUPDRS1P","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:47.0"
"NUPDRS1P","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:47.0"
"NUPDRS1P","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:47.0"
"NUPDRS2P","","0","nUPDRS Part II:  Patient Questionnaire","","","","","","","2017-06-12 07:11:47.0"
"NUPDRS2P","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:47.0"
"NUPDRS2P","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:47.0"
"NUPDRS2P","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:47.0"
"NUPDRS2P","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:47.0"
"NUPDRS2P","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"NUPDRS2P","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"NUPDRS2P","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:47.0"
"NUPDRS2P","NUPSOURC","9","Primary Source of Information","CHAR","1","","","","NUPDRSRC","2017-06-12 07:11:47.0"
"NUPDRS2P","NP2SPCH","10","SPEECH","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS2P","NP2SALV","11","SALIVA + DROOLING","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS2P","NP2SWAL","12","CHEWING AND SWALLOWING","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS2P","NP2EAT","13","EATING TASKS","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS2P","NP2DRES","14","DRESSING","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS2P","NP2HYGN","15","HYGIENE","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS2P","NP2HWRT","16","HANDWRITING","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS2P","NP2HOBB","17","DOING HOBBIES AND OTHER ACTIVITIES","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS2P","NP2TURN","18","TURNING IN BED","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS2P","NP2TRMR","19","TREMOR","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS2P","NP2RISE","20","GETTING OUT OF BED, CAR, OR DEEP CHAIR","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS2P","NP2WALK","21","WALKING AND BALANCE","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS2P","NP2FREZ","22","FREEZING","NUMBER","1","0","0","4","","2017-06-12 07:11:47.0"
"NUPDRS2P","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:47.0"
"NUPDRS2P","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:47.0"
"NUPDRS2P","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:47.0"
"NUPDRS2P","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:47.0"
"NUPDRS3","","0","nUPDRS Part III","","","","","","","2017-06-12 07:11:47.0"
"NUPDRS3","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:47.0"
"NUPDRS3","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:47.0"
